platform,video_id,video_url,video_title,comment_id,author,text,time,votes,heart,fetched_utc,text_clean,sentimen_rule
youtube,2BIwPUhZPS4,https://www.youtube.com/watch?v=2BIwPUhZPS4,"“SEMOGA BUR*NGMU GA BERDIRI LAGI!"" SUMPAH SEORANG ISTRI YG TERDZOLIMI !",UgzSqI-BURADwwCQFh14AaABAg.ANSz1PTnLvPANTaDp9Xtam,@oktavianinndy9792,Pelakornya nih,2 bulan yang lalu,0,False,2025-12-20T09:26:47.971070+00:00,pelakornya nih,negatif
youtube,2BIwPUhZPS4,https://www.youtube.com/watch?v=2BIwPUhZPS4,"“SEMOGA BUR*NGMU GA BERDIRI LAGI!"" SUMPAH SEORANG ISTRI YG TERDZOLIMI !",UgzSqI-BURADwwCQFh14AaABAg.ANSz1PTnLvPANTalEYnspP,@LinaWijayanti-o5i,Mungkin itu pihak pelakor😂,2 bulan yang lalu,0,False,2025-12-20T09:26:48.864181+00:00,mungkin itu pihak pelakor,negatif
youtube,2BIwPUhZPS4,https://www.youtube.com/watch?v=2BIwPUhZPS4,"“SEMOGA BUR*NGMU GA BERDIRI LAGI!"" SUMPAH SEORANG ISTRI YG TERDZOLIMI !",UgzSqI-BURADwwCQFh14AaABAg.ANSz1PTnLvPANTalxcs9SM,@rain7919,Sodaranya pelakor ya.,2 bulan yang lalu,0,False,2025-12-20T09:26:49.129602+00:00,sodaranya pelakor ya,negatif
youtube,2BIwPUhZPS4,https://www.youtube.com/watch?v=2BIwPUhZPS4,"“SEMOGA BUR*NGMU GA BERDIRI LAGI!"" SUMPAH SEORANG ISTRI YG TERDZOLIMI !",UgzSqI-BURADwwCQFh14AaABAg.ANSz1PTnLvPANTaoCjtJ-W,@2012perl,"BIKIN GERAM SAJ AITU SUAMI MEMANG MOKONDO SELINGKUHAN SUDAH DI KASIH BAIK OLEH MERTUA SPRTI ANAK SNDIRI!! KOK BRZINA <ISTRI LEBIH CANTIK LAGI !,
NOTE LU @merrylawrens8355 KAYAKNYA PELAKOR OR PEBINOR MERASA TRSINGGUNG NONTON BGINIAN TRUE FACT!....",2 bulan yang lalu (diedit),0,False,2025-12-20T09:26:49.391375+00:00,bikin geram saj aitu suami memang mokondo selingkuhan sudah di kasih baik oleh mertua sprti anak sndiri kok brzina istri lebih cantik lagi note lu merrylawrens8355 kayaknya pelakor or pebinor merasa trsinggung nonton bginian true fact,negatif
youtube,2BIwPUhZPS4,https://www.youtube.com/watch?v=2BIwPUhZPS4,"“SEMOGA BUR*NGMU GA BERDIRI LAGI!"" SUMPAH SEORANG ISTRI YG TERDZOLIMI !",UgzSqI-BURADwwCQFh14AaABAg.ANSz1PTnLvPANTbdDwcUcP,@OktaviaRahmawati-u6v,Keluarga si pelakor kah ?,2 bulan yang lalu,0,False,2025-12-20T09:26:50.231485+00:00,keluarga si pelakor kah,negatif
youtube,2BIwPUhZPS4,https://www.youtube.com/watch?v=2BIwPUhZPS4,"“SEMOGA BUR*NGMU GA BERDIRI LAGI!"" SUMPAH SEORANG ISTRI YG TERDZOLIMI !",UgzSqI-BURADwwCQFh14AaABAg.ANSz1PTnLvPANTcPxf6pwN,@nurfajriahr_,Kluarga pelakor kekny in😂,2 bulan yang lalu,0,False,2025-12-20T09:26:50.541074+00:00,kluarga pelakor kekny in,negatif
youtube,2BIwPUhZPS4,https://www.youtube.com/watch?v=2BIwPUhZPS4,"“SEMOGA BUR*NGMU GA BERDIRI LAGI!"" SUMPAH SEORANG ISTRI YG TERDZOLIMI !",UgzSqI-BURADwwCQFh14AaABAg.ANSz1PTnLvPANTdO36vJm3,@dianagasta9599,Akun VT @putri🦢 ada semua Bukti perselingkuhan,2 bulan yang lalu,0,False,2025-12-20T09:26:51.371145+00:00,akun vt putri ada semua bukti perselingkuhan,negatif
youtube,2BIwPUhZPS4,https://www.youtube.com/watch?v=2BIwPUhZPS4,"“SEMOGA BUR*NGMU GA BERDIRI LAGI!"" SUMPAH SEORANG ISTRI YG TERDZOLIMI !",UgzSqI-BURADwwCQFh14AaABAg.ANSz1PTnLvPANTdxd_iDQs,@yuniazizburhani5462,Peselingkuh gak terima ????,2 bulan yang lalu,0,False,2025-12-20T09:26:51.657048+00:00,peselingkuh gak terima,negatif
youtube,2BIwPUhZPS4,https://www.youtube.com/watch?v=2BIwPUhZPS4,"“SEMOGA BUR*NGMU GA BERDIRI LAGI!"" SUMPAH SEORANG ISTRI YG TERDZOLIMI !",UgzSqI-BURADwwCQFh14AaABAg.ANSz1PTnLvPANTe4geIghn,@Wardah-f1f,Penting dong biar para PELAKOR MALU😅,2 bulan yang lalu,0,False,2025-12-20T09:26:51.943044+00:00,penting dong biar para pelakor malu,negatif
youtube,2BIwPUhZPS4,https://www.youtube.com/watch?v=2BIwPUhZPS4,"“SEMOGA BUR*NGMU GA BERDIRI LAGI!"" SUMPAH SEORANG ISTRI YG TERDZOLIMI !",UgzSqI-BURADwwCQFh14AaABAg.ANSz1PTnLvPANTePe9fg_K,@tastma_,"Ini pasti tukang selingkuh, jadi gak suka tayangan ini 😂",2 bulan yang lalu,0,False,2025-12-20T09:26:52.219772+00:00,ini pasti tukang selingkuh jadi gak suka tayangan ini,negatif
youtube,2BIwPUhZPS4,https://www.youtube.com/watch?v=2BIwPUhZPS4,"“SEMOGA BUR*NGMU GA BERDIRI LAGI!"" SUMPAH SEORANG ISTRI YG TERDZOLIMI !",UgzSqI-BURADwwCQFh14AaABAg.ANSz1PTnLvPANTeWNjeQJX,@ochierosyi883,"Yg gini bukn penonton baru...
Yakin bgt sihhh ini dr klwrga si perempuan yg selingkuh(putri).
Fuck....🖕",2 bulan yang lalu,0,False,2025-12-20T09:26:53.077484+00:00,yg gini bukn penonton baru yakin bgt sihhh ini dr klwrga si perempuan yg selingkuh putri fuck,negatif
youtube,2BIwPUhZPS4,https://www.youtube.com/watch?v=2BIwPUhZPS4,"“SEMOGA BUR*NGMU GA BERDIRI LAGI!"" SUMPAH SEORANG ISTRI YG TERDZOLIMI !",UgzSqI-BURADwwCQFh14AaABAg.ANSz1PTnLvPANTem1n24xw,@nurwahyuni4387,Mungkin ini salah satu pelakor..jd gak suka bahasan ttg selingkuh2,2 bulan yang lalu,0,False,2025-12-20T09:26:53.360537+00:00,mungkin ini salah satu pelakor jd gak suka bahasan ttg selingkuh2,negatif
youtube,2BIwPUhZPS4,https://www.youtube.com/watch?v=2BIwPUhZPS4,"“SEMOGA BUR*NGMU GA BERDIRI LAGI!"" SUMPAH SEORANG ISTRI YG TERDZOLIMI !",UgzSqI-BURADwwCQFh14AaABAg.ANSz1PTnLvPANTg5itcbRs,@ZanoZano-t8z,"Elu sejenis palakor juga ya, apa sejenis jantan birahi??  Menurut loe GK penting tp buat yg udah rumah tangga pengalaman nih biar tahu kelakuan orang yg suka selingkuh",2 bulan yang lalu,0,False,2025-12-20T09:26:54.246314+00:00,elu sejenis palakor juga ya apa sejenis jantan birahi menurut loe gk penting tp buat yg udah rumah tangga pengalaman nih biar tahu kelakuan orang yg suka selingkuh,negatif
youtube,2BIwPUhZPS4,https://www.youtube.com/watch?v=2BIwPUhZPS4,"“SEMOGA BUR*NGMU GA BERDIRI LAGI!"" SUMPAH SEORANG ISTRI YG TERDZOLIMI !",UgzSqI-BURADwwCQFh14AaABAg.ANSz1PTnLvPANTgGDlp0yV,@memoriesacoustic1833,Apakah Anda Termasuk PELAKOR ?,2 bulan yang lalu,0,False,2025-12-20T09:26:55.051033+00:00,apakah anda termasuk pelakor,negatif
youtube,2BIwPUhZPS4,https://www.youtube.com/watch?v=2BIwPUhZPS4,"“SEMOGA BUR*NGMU GA BERDIRI LAGI!"" SUMPAH SEORANG ISTRI YG TERDZOLIMI !",UgzSqI-BURADwwCQFh14AaABAg.ANSz1PTnLvPANTgnuP6-1X,@milanazao,Pelakor luh 😂,2 bulan yang lalu,0,False,2025-12-20T09:26:55.356370+00:00,pelakor luh,negatif
youtube,2BIwPUhZPS4,https://www.youtube.com/watch?v=2BIwPUhZPS4,"“SEMOGA BUR*NGMU GA BERDIRI LAGI!"" SUMPAH SEORANG ISTRI YG TERDZOLIMI !",UgzSqI-BURADwwCQFh14AaABAg.ANSz1PTnLvPANTgoL85X6M,@ganidena925,Jgn2 pelakor mknya gk suka bahas2 beginian 😂😂,2 bulan yang lalu,0,False,2025-12-20T09:26:55.640797+00:00,jgn2 pelakor mknya gk suka bahas2 beginian,negatif
youtube,2BIwPUhZPS4,https://www.youtube.com/watch?v=2BIwPUhZPS4,"“SEMOGA BUR*NGMU GA BERDIRI LAGI!"" SUMPAH SEORANG ISTRI YG TERDZOLIMI !",UgzSqI-BURADwwCQFh14AaABAg.ANSz1PTnLvPANThAEBTaeP,@mutiarasherlyamanah1188,"Haha ini sebagai pembelajaran juga bu buat yg lain nya. Bahwa kalo sebelum nikah pasangan udah toxic pasti kedepan nya juga toxic. Apalagi sebelum menikah udah ketahuan selingkuh bbrpa kali pasti kedepan nya juga sama, gk bisa sembuh yg namanya orang suka selingkuh😮",2 bulan yang lalu,0,False,2025-12-20T09:26:56.591349+00:00,haha ini sebagai pembelajaran juga bu buat yg lain nya bahwa kalo sebelum nikah pasangan udah toxic pasti kedepan nya juga toxic apalagi sebelum menikah udah ketahuan selingkuh bbrpa kali pasti kedepan nya juga sama gk bisa sembuh yg namanya orang suka selingkuh,negatif
youtube,2BIwPUhZPS4,https://www.youtube.com/watch?v=2BIwPUhZPS4,"“SEMOGA BUR*NGMU GA BERDIRI LAGI!"" SUMPAH SEORANG ISTRI YG TERDZOLIMI !",UgzSqI-BURADwwCQFh14AaABAg.ANSz1PTnLvPANThkodo9JV,@dindamaulidaaksara3074,Selingkuhannya kah ini?,2 bulan yang lalu,0,False,2025-12-20T09:26:56.906140+00:00,selingkuhannya kah ini,negatif
youtube,2BIwPUhZPS4,https://www.youtube.com/watch?v=2BIwPUhZPS4,"“SEMOGA BUR*NGMU GA BERDIRI LAGI!"" SUMPAH SEORANG ISTRI YG TERDZOLIMI !",UgzSqI-BURADwwCQFh14AaABAg.ANSz1PTnLvPANThq8qoCGo,@mayatanjung_28,Akun pelakor nya ini,2 bulan yang lalu,0,False,2025-12-20T09:26:57.770035+00:00,akun pelakor nya ini,negatif
youtube,2BIwPUhZPS4,https://www.youtube.com/watch?v=2BIwPUhZPS4,"“SEMOGA BUR*NGMU GA BERDIRI LAGI!"" SUMPAH SEORANG ISTRI YG TERDZOLIMI !",UgzSqI-BURADwwCQFh14AaABAg.ANSz1PTnLvPANTiHqQ2Nh3,@anggieryca8615,Lu pelakor nya yakkk😂😂😂,2 bulan yang lalu,0,False,2025-12-20T09:26:58.083367+00:00,lu pelakor nya yakkk,negatif
youtube,2BIwPUhZPS4,https://www.youtube.com/watch?v=2BIwPUhZPS4,"“SEMOGA BUR*NGMU GA BERDIRI LAGI!"" SUMPAH SEORANG ISTRI YG TERDZOLIMI !",UgzSqI-BURADwwCQFh14AaABAg.ANSz1PTnLvPANTiakCvQ-e,@DzenarDzenar,Ini nie pemujah tukang selingkuh,2 bulan yang lalu,0,False,2025-12-20T09:26:58.936225+00:00,ini nie pemujah tukang selingkuh,negatif
youtube,2BIwPUhZPS4,https://www.youtube.com/watch?v=2BIwPUhZPS4,"“SEMOGA BUR*NGMU GA BERDIRI LAGI!"" SUMPAH SEORANG ISTRI YG TERDZOLIMI !",UgzSqI-BURADwwCQFh14AaABAg.ANSz1PTnLvPANTid7uIrMz,@MochamadBudiSantoso,Jangn2 kmu y pelakornya😅,2 bulan yang lalu,0,False,2025-12-20T09:26:59.211671+00:00,jangn2 kmu y pelakornya,negatif
youtube,2BIwPUhZPS4,https://www.youtube.com/watch?v=2BIwPUhZPS4,"“SEMOGA BUR*NGMU GA BERDIRI LAGI!"" SUMPAH SEORANG ISTRI YG TERDZOLIMI !",UgzSqI-BURADwwCQFh14AaABAg.ANSz1PTnLvPANTijcrdSGA,@yurikanathalia7753,"Ini pasti yang komen ,selingkuhan si suami mbak nya 😂😂😂",2 bulan yang lalu,0,False,2025-12-20T09:26:59.502682+00:00,ini pasti yang komen selingkuhan si suami mbak nya,negatif
youtube,2BIwPUhZPS4,https://www.youtube.com/watch?v=2BIwPUhZPS4,"“SEMOGA BUR*NGMU GA BERDIRI LAGI!"" SUMPAH SEORANG ISTRI YG TERDZOLIMI !",UgzSqI-BURADwwCQFh14AaABAg.ANSz1PTnLvPANTil5ooYYv,@MamaAgni,Wah keluarganya si Pelakor nih🤣,2 bulan yang lalu,0,False,2025-12-20T09:27:00.366022+00:00,wah keluarganya si pelakor nih,negatif
youtube,2BIwPUhZPS4,https://www.youtube.com/watch?v=2BIwPUhZPS4,"“SEMOGA BUR*NGMU GA BERDIRI LAGI!"" SUMPAH SEORANG ISTRI YG TERDZOLIMI !",UgzSqI-BURADwwCQFh14AaABAg.ANSz1PTnLvPANTioL1zYAl,@DivaPutri-s1x,Elu keluarganya si pelakor? Ooooh pantes julid😂😂😂,2 bulan yang lalu,0,False,2025-12-20T09:27:00.656486+00:00,elu keluarganya si pelakor ooooh pantes julid,negatif
youtube,2BIwPUhZPS4,https://www.youtube.com/watch?v=2BIwPUhZPS4,"“SEMOGA BUR*NGMU GA BERDIRI LAGI!"" SUMPAH SEORANG ISTRI YG TERDZOLIMI !",UgzSqI-BURADwwCQFh14AaABAg.ANSz1PTnLvPANTjV6KkdFw,@RohmawatiWati-y1e,"saat anda merasakan sakitnya diselingkuhi, baru akan paham kenapa sampai keluar sumpah serapah",2 bulan yang lalu,0,False,2025-12-20T09:27:01.569787+00:00,saat anda merasakan sakitnya diselingkuhi baru akan paham kenapa sampai keluar sumpah serapah,negatif
youtube,2BIwPUhZPS4,https://www.youtube.com/watch?v=2BIwPUhZPS4,"“SEMOGA BUR*NGMU GA BERDIRI LAGI!"" SUMPAH SEORANG ISTRI YG TERDZOLIMI !",UgzSqI-BURADwwCQFh14AaABAg.ANSz1PTnLvPANTjWpH8BjG,@dedeyaniloveaffiet,Akun palsu si pelakor kyk nya nih 😂,2 bulan yang lalu,0,False,2025-12-20T09:27:01.847159+00:00,akun palsu si pelakor kyk nya nih,negatif
youtube,2BIwPUhZPS4,https://www.youtube.com/watch?v=2BIwPUhZPS4,"“SEMOGA BUR*NGMU GA BERDIRI LAGI!"" SUMPAH SEORANG ISTRI YG TERDZOLIMI !",UgzSqI-BURADwwCQFh14AaABAg.ANSz1PTnLvPANTkAL8sZ_m,@lianlididiana5860,Haruslah di jadikan broadcat biar tau org ni pemain tukang selingkuh,2 bulan yang lalu,0,False,2025-12-20T09:27:02.170407+00:00,haruslah di jadikan broadcat biar tau org ni pemain tukang selingkuh,negatif
youtube,2BIwPUhZPS4,https://www.youtube.com/watch?v=2BIwPUhZPS4,"“SEMOGA BUR*NGMU GA BERDIRI LAGI!"" SUMPAH SEORANG ISTRI YG TERDZOLIMI !",UgzSqI-BURADwwCQFh14AaABAg.ANSz1PTnLvPANTkAr7JgTq,@wenny9462,Lu pasti pelakornya🤣,2 bulan yang lalu,0,False,2025-12-20T09:27:03.070644+00:00,lu pasti pelakornya,negatif
youtube,2BIwPUhZPS4,https://www.youtube.com/watch?v=2BIwPUhZPS4,"“SEMOGA BUR*NGMU GA BERDIRI LAGI!"" SUMPAH SEORANG ISTRI YG TERDZOLIMI !",UgzSqI-BURADwwCQFh14AaABAg.ANSz1PTnLvPANTkGGUrEiy,@tobheechannel4954,Teman pelakor yaa wkkwwk,2 bulan yang lalu,0,False,2025-12-20T09:27:03.360713+00:00,teman pelakor yaa wkkwwk,negatif
youtube,2BIwPUhZPS4,https://www.youtube.com/watch?v=2BIwPUhZPS4,"“SEMOGA BUR*NGMU GA BERDIRI LAGI!"" SUMPAH SEORANG ISTRI YG TERDZOLIMI !",UgzSqI-BURADwwCQFh14AaABAg.ANSz1PTnLvPANTkMiGz50w,@hennyoktasari338,Pelakorrr yaaaa,2 bulan yang lalu,0,False,2025-12-20T09:27:03.641148+00:00,pelakorrr yaaaa,negatif
youtube,2BIwPUhZPS4,https://www.youtube.com/watch?v=2BIwPUhZPS4,"“SEMOGA BUR*NGMU GA BERDIRI LAGI!"" SUMPAH SEORANG ISTRI YG TERDZOLIMI !",UgzSqI-BURADwwCQFh14AaABAg.ANSz1PTnLvPANTkYWq0zOA,@faridautami211,Sejenis kali pelakor juga,2 bulan yang lalu,0,False,2025-12-20T09:27:03.956006+00:00,sejenis kali pelakor juga,negatif
youtube,2BIwPUhZPS4,https://www.youtube.com/watch?v=2BIwPUhZPS4,"“SEMOGA BUR*NGMU GA BERDIRI LAGI!"" SUMPAH SEORANG ISTRI YG TERDZOLIMI !",UgzSqI-BURADwwCQFh14AaABAg.ANSz1PTnLvPANTl1qv5Ibx,@EndangNingsih1,pnting buat yg sering selingkuh biar mikir 100 x,2 bulan yang lalu,0,False,2025-12-20T09:27:04.914282+00:00,pnting buat yg sering selingkuh biar mikir 100 x,negatif
youtube,2BIwPUhZPS4,https://www.youtube.com/watch?v=2BIwPUhZPS4,"“SEMOGA BUR*NGMU GA BERDIRI LAGI!"" SUMPAH SEORANG ISTRI YG TERDZOLIMI !",UgzSqI-BURADwwCQFh14AaABAg.ANSz1PTnLvPANTl4YLFEuf,@RinoGunawan-j4l,"Selingkuhanan mantannya nih, yg belum ketahuan",2 bulan yang lalu,0,False,2025-12-20T09:27:05.208301+00:00,selingkuhanan mantannya nih yg belum ketahuan,negatif
youtube,2BIwPUhZPS4,https://www.youtube.com/watch?v=2BIwPUhZPS4,"“SEMOGA BUR*NGMU GA BERDIRI LAGI!"" SUMPAH SEORANG ISTRI YG TERDZOLIMI !",UgzSqI-BURADwwCQFh14AaABAg.ANSz1PTnLvPANTlpfuDLEL,@nythabelo1288,Jangan sampai inilah perempuan pelakor,2 bulan yang lalu,0,False,2025-12-20T09:27:06.730733+00:00,jangan sampai inilah perempuan pelakor,negatif
youtube,2BIwPUhZPS4,https://www.youtube.com/watch?v=2BIwPUhZPS4,"“SEMOGA BUR*NGMU GA BERDIRI LAGI!"" SUMPAH SEORANG ISTRI YG TERDZOLIMI !",UgzSqI-BURADwwCQFh14AaABAg.ANSz1PTnLvPANTmCfcLI-j,@burhanudinAhmad-o1f,Hahaha pasti  ini akun si saudara atau emang si pelakor GK yg tau diri,2 bulan yang lalu,0,False,2025-12-20T09:27:07.020342+00:00,hahaha pasti ini akun si saudara atau emang si pelakor gk yg tau diri,negatif
youtube,2BIwPUhZPS4,https://www.youtube.com/watch?v=2BIwPUhZPS4,"“SEMOGA BUR*NGMU GA BERDIRI LAGI!"" SUMPAH SEORANG ISTRI YG TERDZOLIMI !",UgzSqI-BURADwwCQFh14AaABAg.ANSz1PTnLvPANTmiNUuGcp,@hanikpratiwi7090,Iki mesti pelakore kan😅makane komen ngeneki,2 bulan yang lalu,0,False,2025-12-20T09:27:07.876188+00:00,iki mesti pelakore kan makane komen ngeneki,negatif
youtube,2BIwPUhZPS4,https://www.youtube.com/watch?v=2BIwPUhZPS4,"“SEMOGA BUR*NGMU GA BERDIRI LAGI!"" SUMPAH SEORANG ISTRI YG TERDZOLIMI !",UgzSqI-BURADwwCQFh14AaABAg.ANSz1PTnLvPANTmpRvtqp-,@PikachuPie-i2c,Trus...apa urusannya sama km... Kamu kluarganya pelakor yah,2 bulan yang lalu,0,False,2025-12-20T09:27:08.129410+00:00,trus apa urusannya sama km kamu kluarganya pelakor yah,negatif
youtube,2BIwPUhZPS4,https://www.youtube.com/watch?v=2BIwPUhZPS4,"“SEMOGA BUR*NGMU GA BERDIRI LAGI!"" SUMPAH SEORANG ISTRI YG TERDZOLIMI !",UgzSqI-BURADwwCQFh14AaABAg.ANSz1PTnLvPANTmyxrZiBy,@vahyaqq,Keluarga selingkuhan nya ya atau selingkuhan jg🤪,2 bulan yang lalu,0,False,2025-12-20T09:27:08.993334+00:00,keluarga selingkuhan nya ya atau selingkuhan jg,negatif
youtube,2BIwPUhZPS4,https://www.youtube.com/watch?v=2BIwPUhZPS4,"“SEMOGA BUR*NGMU GA BERDIRI LAGI!"" SUMPAH SEORANG ISTRI YG TERDZOLIMI !",UgzSqI-BURADwwCQFh14AaABAg.ANSz1PTnLvPANTnAml23qd,@RafganCatHouseBritishcat,Penting dong beb. Biar PELAKOR ga punya muka lagi,2 bulan yang lalu,0,False,2025-12-20T09:27:09.333682+00:00,penting dong beb biar pelakor ga punya muka lagi,negatif
youtube,2BIwPUhZPS4,https://www.youtube.com/watch?v=2BIwPUhZPS4,"“SEMOGA BUR*NGMU GA BERDIRI LAGI!"" SUMPAH SEORANG ISTRI YG TERDZOLIMI !",UgzSqI-BURADwwCQFh14AaABAg.ANSz1PTnLvPANTnSMI6R19,@desiyanti4187,Ini pelakor nih,2 bulan yang lalu,0,False,2025-12-20T09:27:10.177702+00:00,ini pelakor nih,negatif
youtube,2BIwPUhZPS4,https://www.youtube.com/watch?v=2BIwPUhZPS4,"“SEMOGA BUR*NGMU GA BERDIRI LAGI!"" SUMPAH SEORANG ISTRI YG TERDZOLIMI !",UgzSqI-BURADwwCQFh14AaABAg.ANSz1PTnLvPANTnnORlBEM,@cintacinta5118,pelakor ini lagi kepanasan 😂,2 bulan yang lalu,0,False,2025-12-20T09:27:10.448792+00:00,pelakor ini lagi kepanasan,negatif
youtube,2BIwPUhZPS4,https://www.youtube.com/watch?v=2BIwPUhZPS4,"“SEMOGA BUR*NGMU GA BERDIRI LAGI!"" SUMPAH SEORANG ISTRI YG TERDZOLIMI !",UgzSqI-BURADwwCQFh14AaABAg.ANSz1PTnLvPANTntLj3g9H,@cakroymey689,"Yakin ini yang komen keluarga pelakor. Atau jgn"" Lo pelakornya😂",2 bulan yang lalu,0,False,2025-12-20T09:27:10.712321+00:00,yakin ini yang komen keluarga pelakor atau jgn lo pelakornya,negatif
